chr11	3532468	3533349	0.0088481	91.956522	23	6.2158e-09	6.3044e-08	94.783	2.8261
chr11	3533727	3534512	0.0087706	75.096154	26	9.107e-09	6.2492e-08	86.25	11.154
chr11	3564984	3566083	0.00017903	86.616696	27	1.3308e-09	1.2756e-09	87.357	0.74074
chr11	3579825	3580634	0.044056	70.046898	22	2.3171e-08	3.139e-07	77.893	7.8463
chr11	3626150	3626949	0.034203	82.998405	19	1.3668e-07	2.437e-07	92.297	9.2982
chr11	3662545	3662988	0.0019921	89.563492	19	1.3668e-07	1.4194e-08	91.669	2.1053
chr11	3699071	3699946	0.0063769	80.571429	20	7.3268e-08	4.5436e-08	83.071	2.5
chr11	3804478	3805023	0.019025	91.590909	22	1.344e-08	1.3556e-07	95.909	4.3182
chr11	3777717	3778043	0.025312	96.405229	17	6.4547e-07	1.8036e-07	99.346	2.9412
chr11	3801385	3802401	0.0088712	81.195652	23	6.2158e-09	6.3209e-08	91.341	10.145
chr11	3811390	3812549	0.00037409	76.251417	28	1.4781e-09	2.6654e-09	89.644	13.393
chr11	3843379	3844277	0.00071533	81.086310	24	3.262e-09	5.0968e-09	84.211	3.125
chr11	3887258	3887964	0.00036413	70.048363	32	2.0864e-11	2.5945e-09	73.955	3.9062
chr11	3889144	3890441	0.017441	68.232207	31	6.3446e-09	1.2427e-07	88.662	20.43
chr11	3890811	3891906	0.017949	64.061234	31	1.5809e-08	1.2789e-07	76.964	12.903
chr11	3933677	3933814	9.6089e-12	-77.333333	45	4.1522e-14	6.8465e-17	0.44444	77.778
chr11	3861573	3862348	0.019164	82.553785	22	1.2824e-07	1.3655e-07	87.099	4.5455
chr11	3973661	3974829	0.0021239	74.018511	28	2.2151e-09	1.5133e-08	80.566	6.5476
chr11	3970313	3972179	6.9995e-08	38.617752	58	4.563e-14	4.9872e-13	74.046	35.428
chr11	3972219	3973347	0.007354	61.226287	41	6.8266e-07	5.2399e-08	85.617	24.39
chr11	3986004	3986659	0.034026	63.421053	19	2.9963e-07	2.4244e-07	77.105	13.684
chr11	4004980	4005641	0.021315	69.741329	27	2.9456e-08	1.5187e-07	91.787	22.046
chr11	4005959	4006804	0.00022061	71.583581	32	3.6063e-11	1.5719e-09	81.74	10.156
chr11	4007164	4007773	0.038819	70.575216	20	7.3268e-08	2.7659e-07	86.409	15.833
chr11	4009553	4010764	2.0601e-05	72.450397	32	8.2758e-12	1.4678e-10	80.575	8.125
chr11	4011070	4012683	1.0145e-06	86.641620	35	6.7091e-13	7.2283e-12	92.118	5.4762
chr11	4013914	4014961	0.042499	78.244048	28	1.8363e-10	3.0281e-07	88.958	10.714
chr11	4016245	4017142	0.020722	76.875902	25	1.6955e-09	1.4765e-07	85.676	8.8
chr11	3977706	3979008	0.016576	73.960162	31	8.7213e-10	1.1811e-07	84.767	10.806
chr11	4028370	4030050	2.4731e-06	72.145626	43	2.4445e-12	1.7621e-11	82.998	10.853
chr11	4123736	4124579	0.0045971	68.524660	28	1.902e-08	3.2755e-08	97.139	28.614
chr11	4117723	4118933	0.0017356	72.013889	24	2.8772e-09	1.2366e-08	95.556	23.542
chr11	4157734	4158353	0.042163	57.328042	21	5.1452e-08	3.0042e-07	92.169	34.841
chr11	4179605	4180861	0.021454	77.734788	36	4.7989e-11	1.5287e-07	84.077	6.3426
chr11	4205555	4206536	0.0019879	81.221655	28	1.636e-09	1.4164e-08	89.555	8.3333
chr11	4201847	4202908	3.5177e-05	93.269558	28	1.331e-10	2.5064e-10	94.46	1.1905
chr11	4188836	4189898	1.7419e-10	88.031746	50	4.341e-14	1.2412e-15	89.698	1.6667
chr11	4235222	4236250	0.0096878	80.674603	27	1.8354e-09	6.9027e-08	92.403	11.728
chr11	4227290	4228345	7.6869e-08	93.849206	35	6.7091e-13	5.4771e-13	94.563	0.71429
chr11	4252986	4253708	3.7333e-05	87.386565	31	1.6257e-11	2.66e-10	89.806	2.4194
chr11	4243394	4245025	2.4116e-06	87.535393	37	1.9196e-13	1.7183e-11	92.49	4.955
chr11	4249584	4250094	0.00079851	85.552381	25	1.3329e-09	5.6895e-09	89.552	4
chr11	4260939	4263060	2.2454e-05	76.087031	40	1.6351e-11	1.5999e-10	84.778	8.6905
chr11	4263484	4264370	9.0384e-06	80.948661	32	6.2559e-12	6.44e-11	86.938	5.9896
chr11	4215295	4216083	0.020895	63.653569	26	3.7929e-09	1.4888e-07	70.384	6.7308
chr11	4258746	4260456	4.7409e-13	87.816810	61	4.563e-14	3.378e-18	92.735	4.918
chr11	4292333	4293478	0.0028892	87.380952	21	2.9088e-08	2.0586e-08	88.571	1.1905
chr11	4296357	4297325	0.020032	69.527103	23	3.7279e-08	1.4273e-07	96.846	27.319
chr11	4395397	4395685	0.044195	62.418831	22	5.8878e-08	3.1489e-07	80.449	18.03
chr11	4389658	4390905	3.4486e-11	82.911023	56	4.0523e-14	2.4572e-16	87.673	4.7619
chr11	4398049	4399289	0.00022469	87.154018	32	6.2559e-12	1.6009e-09	90.383	3.2292
chr11	4401534	4403088	2.2054e-05	74.747575	36	2.9418e-12	1.5714e-10	82.479	7.7315
chr11	4416627	4417406	0.0034116	87.160895	22	1.344e-08	2.4308e-08	88.171	1.0101
chr11	4407156	4409474	1.4929e-10	71.314940	62	4.019e-14	1.0637e-15	83.385	12.07
chr11	4437045	4438259	9.3025e-05	70.154660	39	1.2017e-11	6.6282e-10	92.761	22.607
chr11	4438261	4439622	0.00069382	34.917184	46	1.1945e-08	4.9436e-09	94.048	59.13
chr11	4484540	4485212	0.020515	87.528283	25	1.3329e-09	1.4617e-07	93.862	6.3333
chr11	4548719	4549351	0.017384	66.021825	24	1.2628e-08	1.2386e-07	81.994	15.972
chr11	4560854	4561915	0.0096334	75.654762	26	1.9396e-09	6.8639e-08	82.065	6.4103
chr11	4567550	4569346	7.8617e-11	89.664408	50	4.4076e-14	5.6016e-16	93.431	3.7667
chr11	4570120	4570522	5.084e-09	89.574405	40	5.7065e-14	3.6224e-14	90.824	1.25
chr11	4563942	4565186	7.3025e-05	65.405962	39	8.4921e-13	5.2031e-10	87.138	21.732
chr11	4571445	4573180	1.1451e-05	89.400585	38	1.1158e-13	8.1592e-11	94.006	4.6053
chr11	4583166	4584779	8.4054e-05	64.013410	29	5.2072e-10	5.989e-10	91.887	27.874
chr11	4589053	4589613	0.0052184	63.967684	19	1.8119e-06	3.7182e-08	89.406	25.439
chr11	4603607	4604367	1.9303e-05	77.027650	31	1.3399e-11	1.3753e-10	98.195	21.167
chr11	4645037	4645877	2.1317e-05	91.413465	32	6.2559e-12	1.5189e-10	93.497	2.0833
chr11	4650880	4651320	0.013691	73.761107	19	1.3668e-07	9.7547e-08	92.621	18.86
chr11	4639727	4640361	0.029881	74.351852	18	2.9682e-07	2.1291e-07	77.593	3.2407
chr11	4675756	4676642	0.00014305	93.278388	26	6.1792e-10	1.0193e-09	95.201	1.9231
chr11	4651696	4652597	1.6601e-06	79.683780	32	6.2559e-12	1.1828e-11	96.09	16.406
chr11	4718246	4719168	0.0093178	57.327462	29	1.7269e-08	6.6391e-08	87.442	30.115
chr11	4746690	4748134	0.00017059	80.952381	27	4.4711e-10	1.2155e-09	91.076	10.123
chr11	4796935	4798066	0.00041143	61.456496	27	6.4697e-09	2.9315e-09	70.098	8.642
chr11	4806457	4807596	0.0096283	80.738250	28	1.2055e-09	6.8603e-08	92.345	11.607
chr11	4804362	4805957	1.9809e-06	81.337868	42	4.7629e-14	1.4114e-11	86.893	5.5556
chr11	4808544	4809717	0.0019119	79.050231	29	2.7083e-09	1.3623e-08	84.481	5.431
chr11	4813738	4814689	4.2415e-05	83.921005	30	2.8764e-11	3.0221e-10	90.31	6.3889
chr11	4816444	4817295	0.0038665	80.962302	24	1.4246e-08	2.755e-08	84.435	3.4722
chr11	4821273	4822157	0.0092082	71.974206	24	2.8772e-09	6.561e-08	92.113	20.139
chr11	4697921	4698690	1.7832e-05	69.029018	32	9.9696e-12	1.2706e-10	71.112	2.0833
chr11	4867988	4868772	0.0071487	74.353741	21	3.8734e-08	5.0936e-08	94.909	20.556
chr11	4924815	4925558	0.0042692	82.894805	25	1.3329e-09	3.0419e-08	83.895	1
chr11	4976217	4977100	0.029298	73.434343	33	1.9237e-10	2.0875e-07	94.495	21.061
chr11	5000847	5002007	2.6326e-08	57.247239	46	4.9294e-14	1.8757e-13	83.334	26.087
chr11	4996850	4998397	3.6254e-05	74.645692	28	1.4821e-10	2.5832e-10	85.181	10.536
chr11	5045578	5046993	8.4692e-07	78.239403	43	7.0388e-14	6.0344e-12	86.96	8.7209
chr11	5094237	5094817	0.0003845	77.297009	26	9.8027e-10	2.7396e-09	93.964	16.667
chr11	5111987	5113597	1.5294e-14	86.734232	65	3.9413e-14	1.0897e-19	90.672	3.9377
chr11	5084566	5086360	1.4668e-14	87.935288	68	4.6962e-14	1.0451e-19	90.509	2.5735
chr11	5134833	5135409	1.0574e-05	79.783355	37	1.2188e-12	7.5345e-11	94.648	14.865
chr11	5190751	5191143	0.0063015	87.888889	20	6.3019e-08	4.4899e-08	89.139	1.25
chr11	5217021	5218005	0.0017718	79.667659	24	3.6968e-09	1.2625e-08	83.834	4.1667
chr11	5205845	5209712	4.804e-30	85.758158	124	4.0523e-14	3.4229e-35	89.32	3.5618
chr11	5219982	5221727	2.1158e-05	84.577133	32	5.1772e-11	1.5075e-10	89.525	4.9479
chr11	5210013	5210961	0.0020638	71.564626	28	7.9935e-10	1.4705e-08	73.469	1.9048
chr11	5011641	5011778	0.001148	-66.666667	21	2.6845e-07	8.1797e-09	4.7619	71.429
chr11	5428407	5430223	8.9183e-07	74.081461	42	1.1025e-13	6.3544e-12	91.224	17.143
chr11	5466179	5466827	2.012e-06	76.348039	34	1.6506e-12	1.4336e-11	84.877	8.5294
chr11	5510693	5512048	0.0043525	65.834702	29	9.3912e-10	3.1012e-08	77.001	11.166
chr11	5506998	5507312	2.0324e-11	49.454853	53	4.5519e-14	1.4481e-16	91.265	41.81
chr11	5520589	5521213	1.125e-05	88.685114	37	1.7819e-13	8.0155e-11	91.639	2.9537
chr11	5529638	5530113	0.017793	74.368687	21	2.9088e-08	1.2678e-07	93.813	19.444
chr11	5578390	5578633	0.0094284	68.582888	17	6.4547e-07	6.7178e-08	97.995	29.412
chr11	5584380	5584677	9.7586e-08	87.616959	38	1.1746e-13	6.9532e-13	96.784	9.1667
chr11	5647659	5649060	7.2919e-06	88.247234	30	2.8764e-11	5.1956e-11	89.358	1.1111
chr11	5642517	5643479	0.019257	73.835596	22	1.329e-06	1.3721e-07	82.927	9.0909
chr11	5660634	5661445	0.0024898	92.119048	20	6.3019e-08	1.774e-08	93.119	1
chr11	5638558	5639822	9.1925e-12	85.259675	55	4.5963e-14	6.5498e-17	89.957	4.697
chr11	5773378	5774871	0.0010238	85.064004	31	1.3399e-11	7.2951e-09	93.344	8.2796
chr11	5848645	5849433	0.00044574	80.598721	29	8.4372e-11	3.176e-09	84.047	3.4483
chr11	5855707	5856739	1.0722e-05	89.182099	36	1.8309e-12	7.6398e-11	93.349	4.1667
chr11	5872231	5873323	0.0043473	85.653439	30	2.8764e-11	3.0975e-08	96.765	11.111
chr11	5870810	5871894	2.1689e-05	78.675595	32	3.6063e-11	1.5454e-10	82.79	4.1146
chr11	5875439	5876068	0.029881	89.362875	18	2.9682e-07	2.1291e-07	92.141	2.7778
chr11	5895703	5896665	0.00090297	76.368756	32	1.0582e-10	6.4338e-09	90.119	13.75
chr11	5832286	5836064	1.5261e-24	84.394235	110	4.3188e-14	1.0874e-29	91.902	7.5076
chr11	5988233	5988810	0.0041354	77.576058	24	3.6968e-09	2.9465e-08	92.507	14.931
chr11	5991902	5992460	0.0078609	68.346787	27	6.4697e-09	5.601e-08	92.73	24.383
chr11	5982240	5983358	0.00045597	79.682540	30	3.3133e-10	3.2489e-09	89.683	10
chr11	6024864	6026119	0.015264	74.377880	31	1.1363e-09	1.0876e-07	87.389	13.011
chr11	6008157	6008932	2.159e-05	84.915675	32	5.1772e-11	1.5383e-10	92.207	7.2917
chr11	5958803	5959152	0.0019399	47.526455	27	9.6234e-10	1.3822e-08	90.736	43.21
chr11	6096968	6097378	2.4483e-07	21.454588	43	6.9389e-14	1.7444e-12	92.946	71.491
chr11	6122551	6122969	0.013772	54.700906	19	1.3668e-07	9.8126e-08	89.541	34.84
chr11	6151546	6153192	1.1745e-06	77.505772	40	1.8874e-13	8.3682e-12	91.506	14
chr11	6163789	6164348	0.044222	81.515152	22	5.0833e-07	3.1509e-07	92.879	11.364
chr11	6166233	6166743	0.0013688	84.329004	22	1.344e-08	9.7532e-09	90.011	5.6818
chr11	6147594	6148969	0.0019641	82.011600	26	7.7879e-10	1.3994e-08	89.704	7.6923
chr11	6171855	6172670	1.1062e-06	88.382173	39	1.9063e-13	7.8817e-12	91.032	2.6496
chr11	6177325	6178214	3.5366e-05	86.857993	28	1.331e-10	2.5199e-10	97.13	10.272
chr11	6220470	6221047	0.004359	73.509700	27	2.2709e-09	3.1058e-08	90.176	16.667
chr11	6226642	6229394	4.9413e-09	74.931693	46	4.4409e-14	3.5208e-14	86.997	12.065
chr11	6222484	6223203	0.044397	53.417108	27	2.906e-07	3.1633e-07	89.775	36.358
chr11	6312211	6312959	0.00019153	77.342638	29	6.1844e-11	1.3647e-09	89.674	12.332
chr11	6313369	6315927	6.8719e-10	80.607243	46	4.563e-14	4.8963e-15	82.781	2.1739
chr11	6328518	6331319	1.079e-16	83.286915	73	4.6629e-14	7.6879e-22	91.5	8.2127
chr11	6322035	6323966	7.5534e-13	83.684573	55	4.13e-14	5.3819e-18	85.806	2.1212
chr11	6354817	6355759	0.020479	91.606280	23	6.2158e-09	1.4592e-07	95.229	3.6232
chr11	6359867	6361763	5.3781e-10	84.283701	43	4.674e-14	3.8319e-15	84.749	0.46512
chr11	6409288	6409891	0.0024332	90.119048	20	6.3019e-08	1.7337e-08	99.286	9.1667
chr11	6405176	6406120	6.8004e-09	82.043651	46	4.4076e-14	4.8454e-14	91.681	9.6377
chr11	6406232	6407402	0.0074712	70.019240	33	1.1634e-09	5.3233e-08	82.443	12.424
chr11	6415427	6416672	3.9243e-05	71.056524	38	4.8672e-13	2.7961e-10	73.907	2.8509
chr11	6434916	6436331	4.6423e-06	84.833454	36	6.4629e-12	3.3077e-11	86.222	1.3889
chr11	6392884	6393420	0.034436	79.210526	19	2.9963e-07	2.4536e-07	84.474	5.2632
chr11	6438586	6439423	0.0043216	68.544974	27	1.9788e-08	3.0792e-08	74.101	5.5556
chr11	6442955	6444531	9.9517e-07	78.881740	38	3.6548e-11	7.0908e-12	81.513	2.6316
chr11	6440423	6442618	6.2677e-08	86.380184	46	4.4187e-14	4.4658e-13	89.098	2.7174
chr11	6446575	6446813	0.013761	92.105263	19	1.3668e-07	9.8049e-08	94.737	2.6316
chr11	6449241	6450212	0.04541	78.654244	23	3.7279e-08	3.2355e-07	85.248	6.5942
chr11	6452895	6455124	6.9344e-09	78.428459	49	4.4964e-14	4.9409e-14	86.898	8.4694
chr11	6464464	6464935	0.0085207	76.879960	24	2.8772e-09	6.0711e-08	80.699	3.8194
chr11	6455942	6458239	1.2741e-13	75.845376	73	4.3854e-14	9.0778e-19	85.116	9.271
chr11	6471566	6472320	0.0046721	80.620748	28	3.1235e-10	3.3289e-08	85.417	4.7959
chr11	6465803	6468247	3.7099e-22	83.196098	96	4.3299e-14	2.6433e-27	93.7	10.503
chr11	6460363	6461858	2.2206e-14	83.594470	62	4.4853e-14	1.5822e-19	91.793	8.1989
chr11	6505746	6507133	0.0036412	72.222222	23	9.1954e-09	2.5944e-08	90.7	18.478
chr11	6423412	6424613	0.0010099	54.834314	30	3.9999e-09	7.1956e-09	65.668	10.833
chr11	6479997	6481482	2.3861e-05	79.584942	37	9.035e-13	1.7002e-10	93.864	14.279
chr11	6542902	6543335	0.021191	67.453704	24	9.91e-09	1.5099e-07	95.231	27.778
chr11	6638687	6639416	0.01146	77.138448	18	2.9682e-07	8.1657e-08	88.713	11.574
chr11	6636104	6637068	0.020412	79.536436	28	2.5252e-08	1.4544e-07	94.12	14.583
chr11	6646513	6646821	0.038012	68.011905	20	6.3019e-08	2.7084e-07	85.929	17.917
chr11	6676590	6677314	0.00037488	89.798535	26	6.1792e-10	2.6711e-09	93.004	3.2051
chr11	6678128	6681169	1.0507e-13	82.250481	66	4.1966e-14	7.4862e-19	91.341	9.0909
chr11	6681525	6683460	1.1377e-05	77.610613	38	2.7581e-11	8.1063e-11	89.979	12.368
chr11	6656853	6657339	0.01781	72.420635	21	1.0352e-07	1.269e-07	95.04	22.619
chr11	6690343	6690747	0.04222	84.603175	21	2.9088e-08	3.0082e-07	90.952	6.3492
chr11	6724791	6725892	0.00015863	84.233267	26	6.1792e-10	1.1303e-09	91.285	7.0513
chr11	6716699	6718851	8.0994e-13	74.958664	72	4.0634e-14	5.7709e-18	83.199	8.2407
chr11	6727881	6729214	0.0061558	60.272817	32	5.1947e-09	4.3861e-08	80.325	20.052
chr11	6740994	6741390	0.0018393	72.669553	26	6.1792e-10	1.3105e-08	82.766	10.096
chr11	6708885	6709210	0.019776	39.463746	26	3.037e-09	1.409e-07	81.778	42.315
chr11	6764139	6764741	0.0031823	77.359307	22	1.344e-08	2.2674e-08	88.344	10.985
chr11	6766377	6766738	0.029881	73.271605	18	4.145e-07	2.1291e-07	87.16	13.889
chr11	6774060	6774799	0.041264	80.522123	21	7.6889e-07	2.9401e-07	87.665	7.1429
chr11	6772377	6772950	0.044564	62.759740	22	3.514e-07	3.1752e-07	92.305	29.545
chr11	6775183	6775527	0.013767	91.660401	19	1.3668e-07	9.8092e-08	94.292	2.6316
chr11	6809849	6810388	0.033819	70.542265	19	1.5667e-06	2.4096e-07	75.805	5.2632
chr11	6798475	6799027	0.0040634	81.234568	27	2.8064e-09	2.8952e-08	92.346	11.111
chr11	6811081	6812121	0.0088631	90.881643	23	3.7279e-08	6.3151e-08	95.229	4.3478
chr11	6784733	6786530	4.1698e-11	79.421060	56	3.9746e-14	2.971e-16	87.159	7.7381
chr11	6849818	6850429	0.0032874	85.378788	22	1.5413e-08	2.3423e-08	89.924	4.5455
chr11	7023273	7024425	0.0004246	90.328798	28	1.331e-10	3.0253e-09	92.71	2.381
chr11	7125569	7126662	0.00093028	83.205467	27	2.8668e-10	6.6284e-09	92.773	9.5679
chr11	7139148	7141214	4.4035e-11	85.780651	58	4.3965e-14	3.1376e-16	87.332	1.5517
chr11	7227153	7228477	0.04179	71.326531	28	1.7297e-08	2.9776e-07	85.017	13.69
chr11	7253568	7254961	3.9815e-05	73.290598	39	2.5802e-13	2.8369e-10	88.333	15.043
chr11	7018074	7019634	8.3984e-05	69.904181	41	1.9329e-10	5.984e-10	88.807	18.902
chr11	7330571	7332188	0.045578	73.660714	24	6.7182e-07	3.2475e-07	89.633	15.972
chr11	7474670	7476072	6.4802e-10	75.801918	48	4.4076e-14	4.6172e-15	91.08	15.278
chr11	7541306	7542976	1.0129e-05	81.124558	42	6.6391e-14	7.2171e-11	87.794	6.6695
chr11	7555566	7556556	0.00017293	78.117284	27	2.2709e-09	1.2321e-09	90.463	12.346
chr11	7572963	7574075	0.0045504	85.984432	26	4.2366e-09	3.2422e-08	94.959	8.9744
chr11	7619263	7619607	0.020274	71.721877	23	6.2158e-09	1.4446e-07	96.287	24.565
chr11	7637481	7638095	0.037923	75.898810	20	6.3019e-08	2.7021e-07	76.732	0.83333
chr11	7819642	7819868	0.008705	78.478261	23	6.2158e-09	6.2024e-08	95.87	17.391
chr11	7793404	7794603	1.5224e-05	68.075429	45	7.3608e-14	1.0847e-10	83.991	15.915
chr11	8147955	8149638	0.0001662	70.278746	41	3.4467e-11	1.1842e-09	88.571	18.293
chr11	8354538	8355524	0.0043303	75.756373	30	1.5374e-10	3.0854e-08	83.534	7.7778
chr11	8352912	8354022	1.2125e-06	87.416565	39	2.1383e-13	8.6389e-12	96.391	8.9744
chr11	8374647	8375522	0.00018388	75.470899	30	4.2898e-11	1.3102e-09	77.138	1.6667
chr11	8378569	8379611	9.4895e-05	73.093203	39	5.2458e-13	6.7614e-10	92.153	19.06
chr11	8539073	8540315	0.0097501	71.974548	29	1.0353e-09	6.9471e-08	92.089	20.115
chr11	8584315	8585112	0.039231	77.275132	21	2.9088e-08	2.7952e-07	83.624	6.3492
chr11	8569463	8570377	0.037616	78.373016	21	4.4656e-08	2.6802e-07	95.04	16.667
chr11	8607693	8608677	8.1006e-06	86.874040	31	1.4757e-11	5.7718e-11	91.713	4.8387
chr11	8630667	8632258	5.029e-06	84.279101	36	4.5275e-13	3.5832e-11	91.224	6.9444
chr11	8650628	8652887	6.7999e-10	83.460775	52	4.1189e-14	4.845e-15	89.358	5.8974
chr11	8662208	8663601	4.6951e-07	83.914242	36	4.1855e-13	3.3454e-12	89.701	5.787
chr11	8638530	8639346	0.019161	77.812169	30	4.8393e-10	1.3652e-07	90.59	12.778
chr11	8911898	8912186	0.0041083	81.534900	24	1.4562e-07	2.9272e-08	89.868	8.3333
chr11	8923964	8924914	0.00099252	75.738916	29	9.3912e-10	7.0718e-09	80.911	5.1724
chr11	8930001	8931493	2.1722e-06	83.179012	36	4.5275e-13	1.5478e-11	90.586	7.4074
chr11	8965526	8966285	0.043731	71.097308	23	1.3546e-08	3.1159e-07	75.445	4.3478
chr11	8961717	8962792	0.00037099	67.219662	31	7.9818e-10	2.6434e-09	76.091	8.871
chr11	9003878	9005264	0.043731	73.809524	22	4.5227e-08	3.1159e-07	80.628	6.8182
chr11	9007155	9007999	0.0033837	86.055195	22	1.344e-08	2.4109e-08	93.631	7.5758
chr11	8878536	8879456	1.8333e-07	94.074074	36	1.4436e-12	1.3063e-12	97.778	3.7037
chr11	8996848	8997684	0.00077949	79.519048	25	1.55e-08	5.554e-09	83.519	4
chr11	9009712	9011508	4.6168e-05	73.964853	35	7.9588e-11	3.2895e-10	83.012	9.0476
chr11	9022528	9024858	2.8786e-11	81.721320	60	4.3077e-14	2.051e-16	91.721	10
chr11	9099545	9100450	1.3497e-11	85.482148	66	4.5297e-14	9.6168e-17	93.285	7.803
chr11	9395829	9396828	4.7305e-13	37.957571	64	4.0079e-14	3.3705e-18	84.908	46.95
chr11	9684409	9685345	0.00042989	79.523810	32	2.3339e-10	3.063e-09	86.815	7.2917
chr11	9713611	9714573	0.044429	75.000000	25	4.3748e-09	3.1656e-07	81	6
chr11	9946614	9947091	0.0094469	63.018006	24	2.8772e-09	6.7311e-08	86.062	23.044
chr11	9926494	9927291	0.0018211	85.989011	26	6.9382e-10	1.2975e-08	91.117	5.1282
chr11	10365063	10365859	5.8871e-05	94.423077	26	6.1792e-10	4.1946e-10	96.346	1.9231
chr11	10458846	10459726	0.00019421	77.610750	30	2.8764e-11	1.3838e-09	80.944	3.3333
chr11	10588983	10590066	0.00081921	79.413919	26	1.3809e-09	5.837e-09	83.26	3.8462
chr11	10623899	10624394	0.0038208	69.302549	33	6.9772e-11	2.7224e-08	85.515	16.212
chr11	10665205	10665854	0.037909	78.736111	20	9.8827e-08	2.7011e-07	86.236	7.5
chr11	10386414	10387216	2.6277e-05	36.078419	26	6.1792e-10	1.8723e-10	84.063	47.985
chr11	10869635	10870551	9.5343e-05	86.611111	30	3.8831e-11	6.7933e-10	90.5	3.8889
chr11	10950457	10950989	0.0033646	77.272727	22	8.7103e-08	2.3973e-08	93.182	15.909
chr11	11006180	11007599	2.3634e-05	80.482456	38	4.5092e-11	1.684e-10	87.5	7.0175
chr11	11048740	11050008	0.021673	88.020491	25	1.5036e-09	1.5442e-07	91.687	3.6667
chr11	11074764	11075457	4.1431e-05	32.520249	41	1.9351e-13	2.9521e-10	84.867	52.347
chr11	11469035	11470480	0.0045933	72.491790	29	5.2072e-10	3.2728e-08	84.503	12.011
chr11	11507796	11509187	0.044572	71.235986	24	3.5234e-07	3.1759e-07	79.569	8.3333
chr11	11607827	11608450	0.00034417	89.134615	26	7.7879e-10	2.4522e-09	92.981	3.8462
chr11	11676355	11677461	0.018311	75.433673	28	2.0028e-09	1.3047e-07	88.231	12.798
chr11	11677817	11678367	4.2244e-05	78.342232	30	3.0123e-10	3.01e-10	83.898	5.5556
chr11	11719441	11719828	0.0079105	92.727273	22	1.344e-08	5.6364e-08	95	2.2727
chr11	11739035	11740131	2.0523e-07	73.374008	40	7.9492e-14	1.4623e-12	75.874	2.5
chr11	11765291	11766367	0.0020699	68.415179	32	1.1562e-10	1.4749e-08	80.394	11.979
chr11	11763222	11764867	1.971e-06	86.551227	33	2.9344e-12	1.4044e-11	93.243	6.6919
chr11	11783555	11784685	4.3165e-05	85.583333	30	3.1796e-11	3.0756e-10	86.694	1.1111
chr11	11768680	11769389	0.020609	82.078755	26	1.2323e-09	1.4684e-07	88.329	6.25
chr11	11799578	11801277	2.2978e-06	73.697609	44	5.8176e-14	1.6372e-11	86.008	12.311
chr11	11787125	11788652	1.2079e-09	83.427052	47	4.341e-14	8.6062e-15	87.682	4.2553
chr11	11813680	11814154	0.03848	92.869048	20	6.3019e-08	2.7417e-07	95.786	2.9167
chr11	11823480	11824289	0.0092142	77.884615	26	8.7388e-10	6.5653e-08	79.808	1.9231
chr11	11819226	11819663	0.0015632	89.782609	23	6.2158e-09	1.1138e-08	92.826	3.0435
chr11	11836676	11837508	4.5431e-05	85.344226	31	3.5647e-10	3.237e-10	92.602	7.2581
chr11	11837938	11839515	3.4406e-06	90.899471	30	2.8764e-11	2.4515e-11	91.733	0.83333
chr11	11884944	11885735	0.004551	63.920940	26	1.5579e-08	3.2426e-08	97.703	33.782
chr11	12151750	12154299	3.9921e-10	85.200577	55	4.1411e-14	2.8445e-15	88.079	2.8788
